id_cliente;nome_cliente;email_cliente;genero;idade;segmento;cidade;estado;regiao;renda_estimada
908;Vinicius Lopes;vinicius.lopes908@exemplo.com.br;M;35;Pequenas Empresas;Uberlândia;MG;Sudeste;10726.32
909;Pedro Pereira;pedro.pereira909@exemplo.com.br;M;49;Pequenas Empresas;Campinas;SP;Sudeste;12176.41
910;Mateus Rocha;mateus.rocha910@exemplo.com.br;F;18;Corporativo;Porto Alegre;RS;Sul;11290.68
911;Camila Souza;camila.souza911@exemplo.com.br;F;50;Pequenas Empresas;Rio de Janeiro;RJ;Sudeste;5774.2
912;Vinicius Rocha;vinicius.rocha912@exemplo.com.br;M;25;Consumidor Final;Londrina;PR;Sul;15184.79
913;Eduardo Machado;eduardo.machado913@exemplo.com.br;F;28;Consumidor Final;Recife;PE;Nordeste;13123.32
914;Gabriel Santos;gabriel.santos914@exemplo.com.br;M;34;Corporativo;Porto Alegre;RS;Sul;7649.0
915;Renata Mendes;renata.mendes915@exemplo.com.br;M;21;Pequenas Empresas;Campinas;SP;Sudeste;17275.24
916;Mariana Ferreira;mariana.ferreira916@exemplo.com.br;M;33;Consumidor Final;Recife;PE;Nordeste;13958.87
917;Bruna Vieira;bruna.vieira917@exemplo.com.br;F;67;Consumidor Final;Uberlândia;MG;Sudeste;3995.17
918;Fernanda Souza;fernanda.souza918@exemplo.com.br;M;32;Corporativo;Salvador;BA;Nordeste;3398.53
919;bruna lopes;bruna.lopes919@exemplo.com.br;M;57;Consumidor Final;Salvador;BA;Nordeste;9616.35
920;Thiago Ribeiro;thiago.ribeiro920@exemplo.com.br;F;30;Corporativo;Uberlândia;MG;Sudeste;7675.03
921;Gabriel Nascimento;gabriel.nascimento921@exemplo.com.br;M;72;Consumidor Final;Londrina;PR;Sul;9788.21
922;Pedro Ferreira;pedro.ferreira922@exemplo.com.br;F;28;Pequenas Empresas;Curitiba;PR;Sul;15069.62
923;Marcos Barbosa;marcos.barbosa923@exemplo.com.br;M;44;Consumidor Final;Goiânia;GO;Centro-Oeste;16168.67
924;Ana Machado;ana.machado924@exemplo.com.br;F;35;Corporativo;Goiânia;GO;Centro-Oeste;2436.41
925;Pedro Andrade;pedro.andrade925@exemplo.com.br;F;55;Corporativo;Curitiba;PR;Sul;5825.23
926;Priscila Vieira;priscila.vieira926@exemplo.com.br;M;20;Corporativo;Goiânia;GO;Centro-Oeste;2852.96
927;Ana Andrade;ana.andrade927@exemplo.com.br;F;43;Pequenas Empresas;Campinas;SP;Sudeste;10012.09
928;Renata Nascimento;renata.nascimento928@exemplo.com.br;F;23;Consumidor Final;Feira de Santana;BA;Nordeste;11303.34
929;Lucas Nascimento;lucas.nascimento929@exemplo.com.br;M;36;Corporativo;Uberlândia;MG;Sudeste;6096.72
930;Mateus Silva;mateus.silva930@exemplo.com.br;M;47;Pequenas Empresas;Porto Alegre;RS;Sul;16184.13
931;  LEONARDO  vieira ;leonardo.vieira931@exemplo.com.br;F;63;Consumidor Final;Feira de Santana;BA;Nordeste;8807.37
932;Renata Machado;renata.machado932@exemplo.com.br;M;22;Pequenas Empresas;Feira de Santana;BA;Nordeste;8473.53
933;Diego Costa;diego.costa933@exemplo.com.br;F;62;Corporativo;Porto Alegre;RS;Sul;17621.36
934;Patricia Vieira;patricia.vieira934@exemplo.com.br;F;21;Pequenas Empresas;Santos;SP;Sudeste;10590.2
935;Priscila Dias;priscila.dias935@exemplo.com.br;M;41;Corporativo;Campinas;SP;Sudeste;9785.25
936;Gabriel Ribeiro;gabriel.ribeiro936@exemplo.com.br;M;63;Pequenas Empresas;Brasília;DF;Centro-Oeste;14809.28
937;Juliana Costa;juliana.costa937@exemplo.com.br;F;66;Pequenas Empresas;Rio de Janeiro;RJ;Sudeste;11655.95
938;Diego Alves;diego.alves938@exemplo.com.br;F;35;Corporativo;Curitiba;PR;Sul;10408.13
939;pedro lima;pedro.lima939@exemplo.com.br;F;49;Corporativo;Florianópolis;SC;Sul;10373.64
940;Jessica Souza;jessica.souza940@exemplo.com.br;F;57;Corporativo;Brasília;DF;Centro-Oeste;8200.78
941;Eduardo Nascimento;eduardo.nascimento941@exemplo.com.br;M;23;Corporativo;Santos;SP;Sudeste;3506.78
942;Daniela Ferreira;daniela.ferreira942@exemplo.com.br;M;35;Consumidor Final;Santos;SP;Sudeste;4026.0
943;Juliana Lopes;juliana.lopes943@exemplo.com.br;M;44;Corporativo;Uberlândia;MG;Sudeste;18004.07
944;Patricia Freitas;patricia.freitas944@exemplo.com.br;F;65;Corporativo;Florianópolis;SC;Sul;12708.36
945;Larissa Alves;larissa.alves945@exemplo.com.br;F;55;Corporativo;Curitiba;PR;Sul;7787.52
946;Marcos Nunes;marcos.nunes946@exemplo.com.br;F;37;Corporativo;Goiânia;GO;Centro-Oeste;11446.2
947;Daniela Nunes;daniela.nunes947@exemplo.com.br;M;41;Corporativo;Londrina;PR;Sul;18022.8
948;vinicius machado;vinicius.machado948@exemplo.com.br;F;28;Corporativo;Florianópolis;SC;Sul;12283.67
949;Mariana Nascimento;mariana.nascimento949@exemplo.com.br;M;62;Pequenas Empresas;Belo Horizonte;MG;Sudeste;16946.79
950;Renata Rodrigues;renata.rodrigues950@exemplo.com.br;M;54;Corporativo;Rio de Janeiro;RJ;Sudeste;4261.52
951;Beatriz Ribeiro;beatriz.ribeiro951@exemplo.com.br;M;38;Pequenas Empresas;Brasília;DF;Centro-Oeste;18141.77
952;Juliana Ribeiro;juliana.ribeiro952@exemplo.com.br;F;19;Consumidor Final;Belo Horizonte;MG;Sudeste;8794.37
953;Ana Moreira;ana.moreira953@exemplo.com.br;F;18;Consumidor Final;Feira de Santana;BA;Nordeste;18013.45
954;Patricia Soares;patricia.soares954@exemplo.com.br;F;66;Corporativo;Porto Alegre;RS;Sul;18185.24
955;Bruna Dias;bruna.dias955@exemplo.com.br;F;62;Corporativo;Goiânia;GO;Centro-Oeste;4030.74
956;ana mendes;ana.mendes956@exemplo.com.br;M;19;Corporativo;Brasília;DF;Centro-Oeste;8746.57
957;Jessica Pereira;jessica.pereira957@exemplo.com.br;F;56;Consumidor Final;Santos;SP;Sudeste;12653.4
958;Bruna Soares;bruna.soares958@exemplo.com.br;M;23;Consumidor Final;Londrina;PR;Sul;10976.12
959;Rafael Dias;rafael.dias959@exemplo.com.br;F;49;Consumidor Final;Santos;SP;Sudeste;7379.45
960;Aline Soares;aline.soares960@exemplo.com.br;F;63;Consumidor Final;Florianópolis;SC;Sul;16117.01
961;Gustavo Martins;gustavo.martins961@exemplo.com.br;F;37;Corporativo;Porto Alegre;RS;Sul;18133.64
962;Vanessa Fernandes;vanessa.fernandes962@exemplo.com.br;F;36;Corporativo;Feira de Santana;BA;Nordeste;4869.78
963;Leonardo Mendes;leonardo.mendes963@exemplo.com.br;M;56;Pequenas Empresas;Salvador;BA;Nordeste;3603.07
964;Camila Gomes;camila.gomes964@exemplo.com.br;F;55;Consumidor Final;Fortaleza;CE;Nordeste;14524.66
965;Mateus Silva;mateus.silva965@exemplo.com.br;F;53;Consumidor Final;Londrina;PR;Sul;9732.56
966;Bruna Moreira;bruna.moreira966@exemplo.com.br;M;36;Corporativo;Uberlândia;MG;Sudeste;11228.03
967;Gabriel Marques;gabriel.marques967@exemplo.com.br;F;53;Corporativo;Goiânia;GO;Centro-Oeste;14259.65
968;Fernanda Silva;fernanda.silva968@exemplo.com.br;F;58;Corporativo;Niterói;RJ;Sudeste;15798.16
969;Ana Souza;ana.souza969@exemplo.com.br;F;49;Consumidor Final;Porto Alegre;RS;Sul;16980.73
970;  MARCOS  pereira ;marcos.pereira970@exemplo.com.br;F;56;Consumidor Final;Londrina;PR;Sul;14352.72
971;Bruna Lopes;bruna.lopes971@exemplo.com.br;F;70;Pequenas Empresas;Londrina;PR;Sul;4149.21
972;Carla Andrade;carla.andrade972@exemplo.com.br;M;21;Pequenas Empresas;Londrina;PR;Sul;4582.04
973;Rafael Mendes;rafael.mendes973@exemplo.com.br;M;35;Consumidor Final;Florianópolis;SC;Sul;8086.96
974;Marcos Freitas;marcos.freitas974@exemplo.com.br;F;51;Corporativo;Campinas;SP;Sudeste;12614.83
975;Mateus Soares;mateus.soares975@exemplo.com.br;M;66;Pequenas Empresas;Belo Horizonte;MG;Sudeste;4924.32
976;Felipe Machado;felipe.machado976@exemplo.com.br;F;62;Pequenas Empresas;Porto Alegre;RS;Sul;13420.05
977;Rodrigo Fernandes;rodrigo.fernandes977@exemplo.com.br;M;51;Consumidor Final;Niterói;RJ;Sudeste;6787.11
978;Vinicius Lopes;vinicius.lopes978@exemplo.com.br;M;27;Consumidor Final;Belo Horizonte;MG;Sudeste;10405.14
979;Jessica Alves;jessica.alves979@exemplo.com.br;M;47;Corporativo;Brasília;DF;Centro-Oeste;17131.31
980;Rodrigo Marques;rodrigo.marques980@exemplo.com.br;F;37;Corporativo;São Paulo;SP;Sudeste;13464.13
981;Juliana Marques;juliana.marques981@exemplo.com.br;F;63;Consumidor Final;Fortaleza;CE;Nordeste;7166.35
982;Leonardo Marques;leonardo.marques982@exemplo.com.br;M;32;Pequenas Empresas;Niterói;RJ;Sudeste;7211.08
983;Camila Rodrigues;camila.rodrigues983@exemplo.com.br;M;19;Consumidor Final;Salvador;BA;Nordeste;14827.48
984;vinicius carvalho;vinicius.carvalho984@exemplo.com.br;M;50;Pequenas Empresas;Rio de Janeiro;RJ;Sudeste;11868.77
985;Ana Souza;ana.souza985@exemplo.com.br;M;60;Corporativo;Campinas;SP;Sudeste;2367.44
986;Rodrigo Nunes;rodrigo.nunes986@exemplo.com.br;M;60;Consumidor Final;Uberlândia;MG;Sudeste;7930.0
987;Mateus Rodrigues;mateus.rodrigues987@exemplo.com.br;F;28;Corporativo;Londrina;PR;Sul;16138.75
988;Vinicius Andrade;vinicius.andrade988@exemplo.com.br;M;70;Consumidor Final;Fortaleza;CE;Nordeste;11623.58
989;Lucas Soares;lucas.soares989@exemplo.com.br;F;66;Consumidor Final;Uberlândia;MG;Sudeste;10955.16
990;Leonardo Souza;leonardo.souza990@exemplo.com.br;F;62;Corporativo;Fortaleza;CE;Nordeste;11806.9
991;Rafael Dias;rafael.dias991@exemplo.com.br;F;45;Corporativo;Belo Horizonte;MG;Sudeste;5692.67
992;Fernanda Carvalho;fernanda.carvalho992@exemplo.com.br;M;25;Corporativo;Caxias do Sul;RS;Sul;10671.56
993;Ana Moreira;ana.moreira993@exemplo.com.br;M;38;Consumidor Final;Porto Alegre;RS;Sul;10247.52
994;Thiago Gomes;thiago.gomes994@exemplo.com.br;F;53;Consumidor Final;Porto Alegre;RS;Sul;8838.7
995;Vanessa Carvalho;vanessa.carvalho995@exemplo.com.br;F;41;Pequenas Empresas;Santos;SP;Sudeste;5122.55
996;Eduardo Lopes;eduardo.lopes996@exemplo.com.br;F;60;Pequenas Empresas;Joinville;SC;Sul;13227.25
997;Rodrigo Rodrigues;rodrigo.rodrigues997@exemplo.com.br;M;28;Pequenas Empresas;Goiânia;GO;Centro-Oeste;3254.78
998;Camila Costa;camila.costa998@exemplo.com.br;M;71;Consumidor Final;Joinville;SC;Sul;9122.68
999;Ana Lima;ana.lima999@exemplo.com.br;F;43;Pequenas Empresas;Goiânia;GO;Centro-Oeste;8004.39
1000;Eduardo Barbosa;eduardo.barbosa1000@exemplo.com.br;F;67;Consumidor Final;Recife;PE;Nordeste;9610.55
1001;Rodrigo Lima;rodrigo.lima1001@exemplo.com.br;M;24;Consumidor Final;Curitiba;PR;Sul;14226.11
1002;Jessica Oliveira;jessica.oliveira1002@exemplo.com.br;M;56;Corporativo;São Paulo;SP;Sudeste;13271.03
1003;Juliana Gomes;juliana.gomes1003@exemplo.com.br;M;66;Pequenas Empresas;Rio de Janeiro;RJ;Sudeste;10675.17
1004;Ana Nunes;ana.nunes1004@exemplo.com.br;F;50;Corporativo;Porto Alegre;RS;Sul;6465.14
1005;Felipe Nunes;felipe.nunes1005@exemplo.com.br;M;45;Consumidor Final;Brasília;DF;Centro-Oeste;16546.05
1006;Rodrigo Martins;rodrigo.martins1006@exemplo.com.br;F;20;Corporativo;Joinville;SC;Sul;2735.61
1007;Patricia Dias;patricia.dias1007@exemplo.com.br;M;45;Corporativo;Porto Alegre;RS;Sul;4392.16
1008;Diego Martins;diego.martins1008@exemplo.com.br;F;53;Pequenas Empresas;Rio de Janeiro;RJ;Sudeste;13371.6
1009;Bruna Lopes;bruna.lopes1009@exemplo.com.br;M;34;Corporativo;Belo Horizonte;MG;Sudeste;10263.47
1010;Thiago Barbosa;thiago.barbosa1010@exemplo.com.br;F;19;Consumidor Final;Porto Alegre;RS;Sul;11824.55
1011;Juliana Marques;juliana.marques1011@exemplo.com.br;M;39;Pequenas Empresas;Goiânia;GO;Centro-Oeste;8403.35
1012;Pedro Ribeiro;pedro.ribeiro1012@exemplo.com.br;F;60;Consumidor Final;Salvador;BA;Nordeste;6180.93
1013;Fernanda Rocha;fernanda.rocha1013@exemplo.com.br;M;25;Corporativo;Santos;SP;Sudeste;7702.79
1014;Lucas Fernandes;lucas.fernandes1014@exemplo.com.br;F;50;Pequenas Empresas;Feira de Santana;BA;Nordeste;16892.98
1015;Beatriz Silva;beatriz.silva1015@exemplo.com.br;M;42;Corporativo;Goiânia;GO;Centro-Oeste;11496.76
1016;Felipe Vieira;felipe.vieira1016@exemplo.com.br;M;61;Pequenas Empresas;Recife;PE;Nordeste;5556.31
1017;Ana Soares;ana.soares1017@exemplo.com.br;M;37;Pequenas Empresas;Caxias do Sul;RS;Sul;8122.35
1018;Pedro Alves;pedro.alves1018@exemplo.com.br;M;34;Corporativo;Santos;SP;Sudeste;2974.76
1019;Bruna Martins;bruna.martins1019@exemplo.com.br;M;39;Pequenas Empresas;Santos;SP;Sudeste;6655.85
1020;Bruna Nunes;bruna.nunes1020@exemplo.com.br;M;68;Corporativo;Salvador;BA;Nordeste;3449.58
1021;Jessica Gomes;jessica.gomes1021@exemplo.com.br;F;52;Pequenas Empresas;Porto Alegre;RS;Sul;7307.65
1022;Pedro Martins;pedro.martins1022@exemplo.com.br;F;66;Pequenas Empresas;Fortaleza;CE;Nordeste;11125.27
1023;Daniela Silva;daniela.silva1023@exemplo.com.br;M;49;Pequenas Empresas;Fortaleza;CE;Nordeste;5671.13
1024;Jessica Andrade;jessica.andrade1024@exemplo.com.br;F;64;Pequenas Empresas;Londrina;PR;Sul;12416.16
1025;Carla Alves;carla.alves1025@exemplo.com.br;M;65;Consumidor Final;Niterói;RJ;Sudeste;13370.5
1026;Larissa Machado;larissa.machado1026@exemplo.com.br;M;31;Pequenas Empresas;Caxias do Sul;RS;Sul;15989.26
1027;Beatriz Marques;beatriz.marques1027@exemplo.com.br;F;56;Pequenas Empresas;Belo Horizonte;MG;Sudeste;6048.92
1028;Fernanda Souza;fernanda.souza1028@exemplo.com.br;M;47;Corporativo;São Paulo;SP;Sudeste;10111.73
1029;Pedro Carvalho;pedro.carvalho1029@exemplo.com.br;M;35;Consumidor Final;Campinas;SP;Sudeste;4423.82
1030;Beatriz Nunes;beatriz.nunes1030@exemplo.com.br;M;72;Pequenas Empresas;Brasília;DF;Centro-Oeste;2888.39
1031;Leonardo Lopes;leonardo.lopes1031@exemplo.com.br;M;56;Corporativo;Campinas;SP;Sudeste;7057.06
1032;Mateus Mendes;mateus.mendes1032@exemplo.com.br;M;71;Corporativo;Florianópolis;SC;Sul;14005.02
1033;Juliana Pereira;juliana.pereira1033@exemplo.com.br;M;60;Pequenas Empresas;Fortaleza;CE;Nordeste;15712.4
1034;Vinicius Freitas;vinicius.freitas1034@exemplo.com.br;M;56;Consumidor Final;Recife;PE;Nordeste;4193.11
1035;Renata Costa;renata.costa1035@exemplo.com.br;F;65;Pequenas Empresas;Goiânia;GO;Centro-Oeste;6045.79
1036;Pedro Alves;pedro.alves1036@exemplo.com.br;M;46;Corporativo;Belo Horizonte;MG;Sudeste;8856.52
1037;vanessa vieira;vanessa.vieira1037@exemplo.com.br;F;25;Pequenas Empresas;Brasília;DF;Centro-Oeste;7358.79
1038;Pedro Lopes;pedro.lopes1038@exemplo.com.br;M;48;Corporativo;Londrina;PR;Sul;13865.44
1039;  JESSICA  gomes ;jessica.gomes1039@exemplo.com.br;M;68;Pequenas Empresas;Campinas;SP;Sudeste;13147.06
1040;Beatriz Fernandes;beatriz.fernandes1040@exemplo.com.br;M;33;Pequenas Empresas;Florianópolis;SC;Sul;16179.65
1041;Thiago Silva;thiago.silva1041@exemplo.com.br;F;23;Corporativo;Joinville;SC;Sul;17462.06
1042;Vinicius Pereira;vinicius.pereira1042@exemplo.com.br;F;38;Pequenas Empresas;Belo Horizonte;MG;Sudeste;16535.32
1043;Vinicius Rocha;vinicius.rocha1043@exemplo.com.br;F;70;Consumidor Final;Campinas;SP;Sudeste;14905.14
1044;Ana Lopes;ana.lopes1044@exemplo.com.br;F;70;Consumidor Final;Caxias do Sul;RS;Sul;4813.6
1045;Beatriz Soares;beatriz.soares1045@exemplo.com.br;F;62;Corporativo;Salvador;BA;Nordeste;2645.82
1046;Gabriel Rocha;gabriel.rocha1046@exemplo.com.br;M;43;Consumidor Final;Feira de Santana;BA;Nordeste;5461.23
1047;Larissa Costa;larissa.costa1047@exemplo.com.br;M;51;Consumidor Final;Rio de Janeiro;RJ;Sudeste;13831.09
1048;Vinicius Marques;vinicius.marques1048@exemplo.com.br;F;46;Corporativo;Niterói;RJ;Sudeste;9997.36
1049;Leonardo Rodrigues;leonardo.rodrigues1049@exemplo.com.br;F;30;Corporativo;Goiânia;GO;Centro-Oeste;3575.7
1050;Gustavo Ferreira;gustavo.ferreira1050@exemplo.com.br;M;19;Consumidor Final;Joinville;SC;Sul;17246.73
1051;Marcos Barbosa;marcos.barbosa1051@exemplo.com.br;F;34;Consumidor Final;Santos;SP;Sudeste;13630.56
1052;Mariana Santos;mariana.santos1052@exemplo.com.br;F;23;Consumidor Final;Salvador;BA;Nordeste;17815.94
1053;Mariana Vieira;mariana.vieira1053@exemplo.com.br;F;70;Corporativo;Fortaleza;CE;Nordeste;13179.84
1054;Rodrigo Pereira;rodrigo.pereira1054@exemplo.com.br;F;65;Corporativo;Uberlândia;MG;Sudeste;10254.94
1055;Juliana Carvalho;juliana.carvalho1055@exemplo.com.br;F;61;Pequenas Empresas;Uberlândia;MG;Sudeste;5286.62
1056;Mariana Carvalho;mariana.carvalho1056@exemplo.com.br;F;33;Corporativo;São Paulo;SP;Sudeste;12268.19
1057;Priscila Pereira;priscila.pereira1057@exemplo.com.br;M;48;Consumidor Final;Feira de Santana;BA;Nordeste;4371.24
1058;Felipe Nascimento;felipe.nascimento1058@exemplo.com.br;F;45;Pequenas Empresas;Uberlândia;MG;Sudeste;14198.5
1059;Beatriz Oliveira;beatriz.oliveira1059@exemplo.com.br;M;33;Corporativo;Campinas;SP;Sudeste;9876.2
1060;Gustavo Barbosa;gustavo.barbosa1060@exemplo.com.br;M;50;Corporativo;Campinas;SP;Sudeste;12300.42
1061;Larissa Martins;larissa.martins1061@exemplo.com.br;M;29;Pequenas Empresas;Niterói;RJ;Sudeste;6442.75
1062;Carla Lopes;carla.lopes1062@exemplo.com.br;M;38;Consumidor Final;Feira de Santana;BA;Nordeste;13777.17
1063;Pedro Rodrigues;pedro.rodrigues1063@exemplo.com.br;M;49;Consumidor Final;Caxias do Sul;RS;Sul;16408.38
1064;Jessica Lima;jessica.lima1064@exemplo.com.br;F;57;Corporativo;Salvador;BA;Nordeste;15722.3
1065;Priscila Lima;priscila.lima1065@exemplo.com.br;M;65;Corporativo;Salvador;BA;Nordeste;18411.41
1066;Vinicius Rodrigues;vinicius.rodrigues1066@exemplo.com.br;M;27;Consumidor Final;Feira de Santana;BA;Nordeste;3089.44
1067;Mariana Santos;mariana.santos1067@exemplo.com.br;F;25;Corporativo;Belo Horizonte;MG;Sudeste;18421.79
1068;priscila lopes;priscila.lopes1068@exemplo.com.br;F;49;Corporativo;Florianópolis;SC;Sul;4033.6
1069;Leonardo Machado;leonardo.machado1069@exemplo.com.br;M;36;Consumidor Final;Florianópolis;SC;Sul;5144.68
1070;Mariana Andrade;mariana.andrade1070@exemplo.com.br;M;18;Pequenas Empresas;Londrina;PR;Sul;10774.05
1071;Bruna Ferreira;bruna.ferreira1071@exemplo.com.br;M;61;Corporativo;Santos;SP;Sudeste;3737.18
1072;Felipe Silva;felipe.silva1072@exemplo.com.br;F;55;Corporativo;Rio de Janeiro;RJ;Sudeste;17345.12
1073;Rodrigo Marques;rodrigo.marques1073@exemplo.com.br;M;71;Corporativo;São Paulo;SP;Sudeste;13735.62
1074;Ana Almeida;ana.almeida1074@exemplo.com.br;M;20;Corporativo;Londrina;PR;Sul;12895.62
1075;Rafael Costa;rafael.costa1075@exemplo.com.br;M;21;Consumidor Final;Goiânia;GO;Centro-Oeste;15265.39
1076;Larissa Costa;larissa.costa1076@exemplo.com.br;F;43;Consumidor Final;Santos;SP;Sudeste;6359.17
1077;Fernanda Moreira;fernanda.moreira1077@exemplo.com.br;M;28;Consumidor Final;Santos;SP;Sudeste;8532.6
1078;Thiago Gomes;thiago.gomes1078@exemplo.com.br;M;49;Corporativo;Niterói;RJ;Sudeste;15257.94
1079;Leonardo Nunes;leonardo.nunes1079@exemplo.com.br;F;24;Pequenas Empresas;Niterói;RJ;Sudeste;15762.46
1080;Carla Alves;carla.alves1080@exemplo.com.br;F;54;Corporativo;Joinville;SC;Sul;11985.55
1081;Mateus Moreira;mateus.moreira1081@exemplo.com.br;M;58;Corporativo;Florianópolis;SC;Sul;9144.08
1082;Gabriel Soares;gabriel.soares1082@exemplo.com.br;M;61;Pequenas Empresas;Feira de Santana;BA;Nordeste;13832.26
1083;Priscila Lopes;priscila.lopes1083@exemplo.com.br;M;47;Corporativo;Fortaleza;CE;Nordeste;9328.89
1084;Priscila Nunes;priscila.nunes1084@exemplo.com.br;M;37;Pequenas Empresas;Niterói;RJ;Sudeste;15917.07
1085;Carla Carvalho;carla.carvalho1085@exemplo.com.br;M;50;Consumidor Final;Campinas;SP;Sudeste;3954.4
1086;Pedro Carvalho;pedro.carvalho1086@exemplo.com.br;F;34;Corporativo;Goiânia;GO;Centro-Oeste;11744.76
1087;  VINICIUS  soares ;vinicius.soares1087@exemplo.com.br;M;71;Consumidor Final;Feira de Santana;BA;Nordeste;8605.2
1088;Mateus Carvalho;mateus.carvalho1088@exemplo.com.br;F;64;Pequenas Empresas;Porto Alegre;RS;Sul;9616.47
1089;Eduardo Almeida;eduardo.almeida1089@exemplo.com.br;F;31;Consumidor Final;Londrina;PR;Sul;5216.92
1090;Leonardo Barbosa;leonardo.barbosa1090@exemplo.com.br;F;19;Pequenas Empresas;Rio de Janeiro;RJ;Sudeste;2295.31
1091;Rodrigo Silva;rodrigo.silva1091@exemplo.com.br;F;43;Pequenas Empresas;Recife;PE;Nordeste;16361.12
1092;Leonardo Barbosa;leonardo.barbosa1092@exemplo.com.br;F;61;Pequenas Empresas;Porto Alegre;RS;Sul;17899.21
1093;Eduardo Martins;eduardo.martins1093@exemplo.com.br;M;18;Consumidor Final;Santos;SP;Sudeste;5310.07
1094;Jessica Silva;jessica.silva1094@exemplo.com.br;M;48;Consumidor Final;Uberlândia;MG;Sudeste;12772.56
1095;Marcos Pereira;marcos.pereira1095@exemplo.com.br;M;37;Consumidor Final;Brasília;DF;Centro-Oeste;14746.45
1096;Juliana Lopes;juliana.lopes1096@exemplo.com.br;M;65;Consumidor Final;Rio de Janeiro;RJ;Sudeste;13652.35
1097;  ANA  lopes ;ana.lopes1097@exemplo.com.br;M;36;Consumidor Final;Feira de Santana;BA;Nordeste;11481.72
1098;jessica martins;jessica.martins1098@exemplo.com.br;M;72;Pequenas Empresas;São Paulo;SP;Sudeste;13823.41
1099;Pedro Machado;pedro.machado1099@exemplo.com.br;F;49;Consumidor Final;Goiânia;GO;Centro-Oeste;8714.79
1100;Carla Vieira;carla.vieira1100@exemplo.com.br;M;21;Pequenas Empresas;Recife;PE;Nordeste;10811.43
1101;Pedro Vieira;pedro.vieira1101@exemplo.com.br;F;44;Pequenas Empresas;Santos;SP;Sudeste;16692.99
1102;Rodrigo Lopes;rodrigo.lopes1102@exemplo.com.br;F;45;Pequenas Empresas;Florianópolis;SC;Sul;2539.15
1103;Larissa Andrade;larissa.andrade1103@exemplo.com.br;F;50;Consumidor Final;Florianópolis;SC;Sul;5781.15
1104;Priscila Dias;priscila.dias1104@exemplo.com.br;M;64;Corporativo;Feira de Santana;BA;Nordeste;13795.58
1105;Pedro Marques;pedro.marques1105@exemplo.com.br;F;57;Consumidor Final;Florianópolis;SC;Sul;5577.5
1106;Diego Andrade;diego.andrade1106@exemplo.com.br;M;30;Consumidor Final;Recife;PE;Nordeste;4747.92
1107;Ana Souza;ana.souza1107@exemplo.com.br;F;31;Consumidor Final;Recife;PE;Nordeste;11276.34
1108;Lucas Ribeiro;lucas.ribeiro1108@exemplo.com.br;M;70;Consumidor Final;Florianópolis;SC;Sul;16209.23
1109;Carla Santos;carla.santos1109@exemplo.com.br;F;57;Consumidor Final;Caxias do Sul;RS;Sul;5895.05
1110;Patricia Pereira;patricia.pereira1110@exemplo.com.br;F;67;Consumidor Final;Caxias do Sul;RS;Sul;16506.73
1111;Beatriz Mendes;beatriz.mendes1111@exemplo.com.br;M;21;Pequenas Empresas;Fortaleza;CE;Nordeste;17304.1
1112;Rafael Nunes;rafael.nunes1112@exemplo.com.br;M;57;Pequenas Empresas;Rio de Janeiro;RJ;Sudeste;14949.15
1113;Rodrigo Marques;rodrigo.marques1113@exemplo.com.br;M;58;Consumidor Final;Fortaleza;CE;Nordeste;4124.37
1114;Camila Freitas;camila.freitas1114@exemplo.com.br;F;49;Pequenas Empresas;Porto Alegre;RS;Sul;14140.6
1115;Rodrigo Rodrigues;rodrigo.rodrigues1115@exemplo.com.br;M;72;Consumidor Final;Caxias do Sul;RS;Sul;5490.81
1116;Pedro Moreira;pedro.moreira1116@exemplo.com.br;F;36;Corporativo;Curitiba;PR;Sul;10431.87
1117;Mateus Lima;mateus.lima1117@exemplo.com.br;F;60;Pequenas Empresas;Salvador;BA;Nordeste;6200.86
1118;Vinicius Moreira;vinicius.moreira1118@exemplo.com.br;M;44;Corporativo;Curitiba;PR;Sul;17163.73
1119;Daniela Almeida;daniela.almeida1119@exemplo.com.br;F;46;Consumidor Final;Fortaleza;CE;Nordeste;4573.02
1120;Lucas Nascimento;lucas.nascimento1120@exemplo.com.br;M;38;Corporativo;Santos;SP;Sudeste;8746.91
1121;Vinicius Ferreira;vinicius.ferreira1121@exemplo.com.br;M;59;Pequenas Empresas;Joinville;SC;Sul;4660.52
1122;Bruna Santos;bruna.santos1122@exemplo.com.br;F;43;Corporativo;Fortaleza;CE;Nordeste;16638.26
1123;Diego Fernandes;diego.fernandes1123@exemplo.com.br;F;70;Consumidor Final;Caxias do Sul;RS;Sul;6760.43
1124;Carla Barbosa;carla.barbosa1124@exemplo.com.br;F;31;Pequenas Empresas;Joinville;SC;Sul;16667.55
1125;Aline Nunes;aline.nunes1125@exemplo.com.br;F;43;Pequenas Empresas;Feira de Santana;BA;Nordeste;14839.03
1126;Daniela Gomes;daniela.gomes1126@exemplo.com.br;F;64;Corporativo;Brasília;DF;Centro-Oeste;13917.75
1127;Daniela Rodrigues;daniela.rodrigues1127@exemplo.com.br;F;23;Consumidor Final;Brasília;DF;Centro-Oeste;10540.25
1128;Larissa Soares;larissa.soares1128@exemplo.com.br;M;68;Consumidor Final;Belo Horizonte;MG;Sudeste;11000.9
1129;Beatriz Pereira;beatriz.pereira1129@exemplo.com.br;F;25;Pequenas Empresas;Porto Alegre;RS;Sul;14131.37
1130;Jessica Ribeiro;jessica.ribeiro1130@exemplo.com.br;F;21;Consumidor Final;Fortaleza;CE;Nordeste;14531.93
